SaleID,price
388,1678.8641357421875
389,2972.39697265625
390,7592.79052734375
391,6599.7568359375
392,3895.032958984375
393,5212.9033203125
394,1301.5810546875
395,4535.9892578125
396,904.468505859375
397,2979.880126953125
398,12340.37109375
399,7253.91943359375
400,4841.42822265625
401,4941.02685546875
402,14412.3818359375
403,17960.083984375
404,7472.63525390625
405,1318.1737060546875
406,14127.72265625
407,752.1433715820312
408,12471.9833984375
409,1578.476806640625
410,1961.6873779296875
411,19461.611328125
412,912.78369140625
413,8689.8623046875
414,2249.58251953125
415,5261.84326171875
416,14631.4736328125
417,2237.236328125
418,23957.26171875
419,1832.2039794921875
420,684.7372436523438
421,3714.431640625
422,1556.7574462890625
423,1096.7503662109375
424,956.0447998046875
425,2562.041015625
426,3768.25830078125
427,4279.3779296875
428,2391.8193359375
429,809.2913818359375
430,719.125732421875
431,6603.92041015625
432,9963.5771484375
433,7038.06298828125
434,1763.01220703125
435,76369.6875
436,8760.6259765625
437,858.2384033203125
438,7928.85693359375
439,14906.4892578125
440,19457.095703125
441,10202.7958984375
442,7771.14501953125
443,977.2161254882812
444,2123.961181640625
445,4297.37255859375
446,4334.587890625
447,800.7156982421875
448,10000.4052734375
449,705.5830078125
450,2861.04931640625
451,2484.55615234375
452,2127.5625
453,18639.642578125
454,4877.4912109375
455,2002.4552001953125
456,5593.384765625
457,4621.9091796875
458,881.5202026367188
459,6323.85693359375
460,17102.740234375
461,1532.2861328125
462,324.8182678222656
463,13308.5556640625
464,2183.26513671875
465,5221.5224609375
466,14454.921875
467,1793.0775146484375
468,407.35870361328125
469,784.9746704101562
470,3364.02392578125
471,247.7077178955078
472,2010.8824462890625
473,2544.273681640625
474,5492.65673828125
475,842.6817626953125
476,9704.166015625
477,12832.39453125
478,1680.4622802734375
479,25086.63671875
480,231.4230499267578
481,14866.2880859375
482,3937.19677734375
483,3319.071533203125
484,12136.677734375
485,836.08203125
486,1628.5284423828125
487,52.57548141479492
488,2093.584228515625
489,14466.6630859375
490,4103.4287109375
491,1200.447265625
492,3813.547119140625
493,2044.4129638671875
494,999.4287109375
495,249.48387145996094
496,3608.447998046875
497,11355.40625
498,6956.39453125
499,886.7157592773438
500,20479.26171875
501,2182.602294921875
502,618.6461181640625
503,488.7856140136719
504,5532.4111328125
505,4929.59814453125
506,279.3327331542969
507,268.875244140625
508,6986.2724609375
509,16414.5859375
510,14382.236328125
511,5695.02880859375
512,22814.044921875
513,12247.8974609375
514,2212.916015625
515,1785.9715576171875
516,5195.57568359375
517,5836.87158203125
518,12161.3603515625
519,4926.306640625
520,779.4613037109375
521,31123.56640625
522,397.88433837890625
523,597.0779418945312
524,1706.9088134765625
525,744.5448608398438
526,1400.0621337890625
527,5206.896484375
528,1694.7288818359375
529,1407.4964599609375
530,4823.47119140625
531,17496.0546875
532,3658.13671875
533,2116.913330078125
534,1474.294677734375
535,1707.70556640625
536,9967.7333984375
537,9241.5791015625
538,4743.908203125
539,7014.11865234375
540,1984.4395751953125
541,2973.07568359375
542,8428.3603515625
543,5026.4111328125
544,3003.447998046875
545,14857.3447265625
546,11148.7431640625
547,6853.580078125
548,10580.419921875
549,1949.5850830078125
550,3589.228515625
551,3646.5888671875
552,14243.1884765625
553,2513.59912109375
554,22295.134765625
555,655.677001953125
556,12700.9140625
557,5117.5576171875
558,1699.000244140625
559,6151.759765625
560,394.4625244140625
561,919.841552734375
562,2780.988037109375
563,797.4071044921875
564,8632.9482421875
565,12347.060546875
566,7052.46923828125
567,738.5850830078125
568,5632.14404296875
569,2542.921630859375
570,468.0152282714844
571,9137.2470703125
572,2762.0458984375
573,3849.733154296875
574,642.7859497070312
575,1623.905517578125
576,12348.4326171875
577,8586.748046875
578,1004.5641479492188
579,1022.5665893554688
580,2238.2177734375
581,9305.3759765625
582,808.3792724609375
583,4706.08544921875
584,1197.447509765625
585,9583.400390625
586,1744.361572265625
587,22033.99609375
588,1441.9403076171875
589,1965.751220703125
590,175.72314453125
591,623.6749267578125
592,2536.24609375
593,1461.6884765625
594,5071.69287109375
595,10883.1826171875
596,13367.189453125
597,3867.64208984375
598,6542.84326171875
599,2156.07275390625
600,1192.6522216796875
601,20014.283203125
602,8634.4560546875
603,17172.1484375
604,1900.1583251953125
605,1566.5738525390625
606,11051.0869140625
607,851.9134521484375
608,749.192138671875
609,1210.6558837890625
610,5279.44091796875
611,12611.2294921875
612,2271.25537109375
613,41404.24609375
614,3552.408203125
615,2283.140869140625
616,1869.2340087890625
617,4890.73583984375
618,997.5376586914062
619,1225.886962890625
620,11666.0498046875
621,8611.6982421875
622,976.76025390625
623,2928.876708984375
624,1977.92529296875
625,137.08497619628906
626,7002.6767578125
627,7323.0458984375
628,12920.083984375
629,15919.8076171875
630,11261.173828125
631,4078.296142578125
632,31208.94921875
633,5887.89990234375
634,1288.612548828125
635,4544.150390625
636,1085.338623046875
637,13189.9111328125
638,8830.5830078125
639,6848.287109375
640,771.0830688476562
641,2709.051513671875
642,984.74072265625
643,11173.4150390625
644,600.57080078125
645,14537.611328125
646,2732.37451171875
647,6146.0185546875
648,26283.580078125
649,26419.669921875
650,5970.77978515625
651,17790.36328125
652,930.3665771484375
653,1805.46728515625
654,10604.994140625
655,5694.32861328125
656,12566.640625
657,8313.4052734375
658,1156.029541015625
659,755.1705322265625
660,1419.7318115234375
661,23881.76171875
662,2257.112060546875
663,14547.181640625
664,178.08160400390625
665,2838.056640625
666,987.2855834960938
667,1600.7774658203125
668,1739.77197265625
669,4187.19970703125
670,27717.625
671,917.1442260742188
672,3076.994384765625
673,5664.119140625
674,563.2781982421875
675,1610.6507568359375
676,74.81742858886719
677,2536.1982421875
678,3293.90478515625
679,3706.013671875
680,1132.162841796875
681,1705.2491455078125
682,239.9200439453125
683,931.0361938476562
684,2676.905029296875
685,1192.2447509765625
686,4548.83251953125
687,25664.064453125
688,477.76861572265625
689,10955.6318359375
690,6761.482421875
691,5658.74658203125
692,5972.35888671875
693,6449.728515625
694,13351.1767578125
695,1613.9610595703125
696,14034.9267578125
697,7469.904296875
698,8424.173828125
699,8208.2080078125
700,13455.6318359375
701,580.303955078125
702,669.7357177734375
703,5143.7607421875
704,4041.656494140625
705,6574.00634765625
706,909.84765625
707,991.7128295898438
708,4719.56396484375
709,6250.4521484375
710,29864.71875
711,8434.958984375
712,13396.4384765625
713,8240.0068359375
714,4337.654296875
715,4913.609375
716,252.2233428955078
717,4534.67626953125
718,7957.14501953125
719,825.1449584960938
720,4869.12744140625
721,8070.08251953125
722,994.6410522460938
723,1082.4859619140625
724,1875.114501953125
725,2531.50732421875
726,3684.4248046875
727,952.0147094726562
728,6578.45703125
729,8173.3515625
730,12555.3740234375
731,2198.41259765625
732,8838.564453125
733,6495.6748046875
734,1419.987548828125
735,2983.9677734375
736,7836.6826171875
737,828.3685302734375
738,1153.727294921875
739,7875.1044921875
740,393.9222717285156
741,629.5611572265625
742,11867.1494140625
743,819.3765869140625
744,4293.51123046875
745,9967.1962890625
746,1421.286376953125
747,7382.0439453125
748,1853.584228515625
749,8358.7783203125
750,291.4611511230469
751,16332.3505859375
752,25721.09375
753,399.11773681640625
754,7840.92724609375
755,922.678955078125
756,490.2513732910156
757,3878.12646484375
758,2170.601318359375
759,7710.63671875
760,3186.018310546875
761,1464.3782958984375
762,13400.3173828125
763,3403.29443359375
764,1289.0291748046875
765,561.3001098632812
766,684.4364013671875
767,18124.705078125
768,828.4274291992188
769,1580.369384765625
770,3555.731201171875
771,230.4652862548828
772,5119.044921875
773,12263.0302734375
774,8260.4248046875
775,5366.119140625
776,1443.207763671875
777,6918.7841796875
778,9556.306640625
779,3780.181396484375
780,16958.138671875
781,1074.5386962890625
782,3212.43017578125
783,779.208984375
784,200.45025634765625
785,1955.2620849609375
786,8920.2783203125
787,2225.82861328125
788,14158.0947265625
789,2141.035400390625
790,2792.671875
791,849.3701782226562
792,2364.643310546875
793,2523.69677734375
794,391.7046813964844
795,4438.06494140625
796,600.2468872070312
797,15812.7333984375
798,1302.74072265625
799,529.349609375
800,11997.6396484375
801,4351.6357421875
802,28596.689453125
803,409.6011047363281
804,7069.32177734375
805,17055.583984375
806,1787.9488525390625
807,1600.512451171875
808,4122.96728515625
809,4009.447265625
810,2578.3046875
811,2812.560791015625
812,21998.390625
813,933.8982543945312
814,2299.17529296875
815,4335.93896484375
816,6917.03662109375
817,3010.666259765625
818,301.0946960449219
819,4484.21533203125
820,744.7738037109375
821,682.4356689453125
822,3846.380126953125
823,23626.57421875
824,17956.41796875
825,1716.7880859375
826,8787.9033203125
827,10319.318359375
828,14521.423828125
829,6916.05712890625
830,1922.7213134765625
831,1823.2005615234375
832,9172.0673828125
833,2353.437255859375
834,2991.72607421875
835,2375.845458984375
836,13683.5078125
837,3634.03466796875
838,4484.27392578125
839,8402.2763671875
840,7456.0966796875
841,476.8065185546875
842,14211.625
843,4609.9638671875
844,4279.0009765625
845,14426.1533203125
846,1749.7265625
847,1296.1661376953125
848,869.0176391601562
849,3918.17431640625
850,12447.2783203125
851,3568.4775390625
852,6023.78271484375
853,8516.2353515625
854,879.0743408203125
855,11093.853515625
856,5961.72265625
857,1243.6199951171875
858,2767.69873046875
859,2287.135009765625
860,1947.09375
861,1284.3372802734375
862,7677.01416015625
863,1663.3048095703125
864,4242.32080078125
865,2912.343505859375
866,18997.51171875
867,648.5226440429688
868,2227.12158203125
869,1370.1942138671875
870,12995.6923828125
871,25882.294921875
872,1307.594970703125
873,596.5963134765625
874,21951.779296875
875,2277.458740234375
876,3116.409912109375
877,4932.41845703125
878,613.4473876953125
879,1732.273681640625
880,1302.9195556640625
881,9690.6171875
882,31585.70703125
883,7161.24755859375
884,4734.61083984375
885,5680.869140625
886,14351.212890625
887,1536.8109130859375
888,2065.16748046875
889,7397.0400390625
890,8654.8466796875
891,9124.6083984375
892,10479.6806640625
893,1048.5255126953125
894,6703.880859375
895,7545.72705078125
896,1448.2828369140625
897,989.5435791015625
898,3152.97900390625
899,4228.5859375
900,1183.0504150390625
901,3201.519287109375
902,41599.40234375
903,4689.37158203125
904,4359.56298828125
905,6095.4404296875
906,39917.0703125
907,1294.7919921875
908,2305.429931640625
909,2543.22705078125
910,21393.28125
911,15514.5263671875
912,4281.92529296875
913,6206.23291015625
914,362.2734375
915,2883.41552734375
916,14361.8115234375
917,4887.29833984375
918,2638.849853515625
919,3934.66748046875
920,3775.8017578125
921,3536.692626953125
922,491.9361572265625
923,1504.0164794921875
924,884.5057373046875
925,1688.461181640625
926,12505.1279296875
927,7063.9248046875
928,1335.2318115234375
929,95.14173126220703
930,6579.10009765625
931,1238.6236572265625
932,2616.771240234375
933,25587.10546875
934,993.5556030273438
935,573.25244140625
936,982.8810424804688
937,716.8338012695312
938,3952.796630859375
939,2293.350341796875
940,1259.8221435546875
941,1083.2808837890625
942,11435.72265625
943,345.697998046875
944,3116.29931640625
945,360.0987854003906
946,6589.83349609375
947,902.102294921875
948,1922.01123046875
949,1360.205322265625
950,23389.359375
951,4734.42236328125
952,941.6427001953125
953,875.049560546875
954,5146.578125
955,28003.380859375
956,808.1460571289062
957,669.03076171875
958,745.2545776367188
959,211.0998992919922
960,1891.913818359375
961,919.9791870117188
962,686.9065551757812
963,894.4696655273438
964,3537.341552734375
965,27276.8828125
966,95.26992797851562
967,1680.9853515625
968,1748.836181640625
969,5946.2939453125
970,11481.8740234375
971,1517.503173828125
972,1175.3658447265625
973,6381.30126953125
974,241.8518829345703
975,600.593994140625
976,23463.671875
977,2309.74169921875
978,10469.259765625
979,397.40740966796875
980,1406.4227294921875
981,291.7011413574219
982,3972.0224609375
983,3306.90771484375
984,3992.042236328125
985,7343.6240234375
986,937.0677490234375
987,7354.3583984375
988,1152.14501953125
989,1595.9932861328125
990,8828.2412109375
991,2044.8294677734375
992,3089.9423828125
993,3752.9921875
994,5678.87890625
995,1520.387451171875
996,20321.3984375
997,6536.07421875
998,3662.50439453125
999,1742.079833984375
1000,5640.6357421875
1001,4506.11279296875
1002,4822.81591796875
1003,5739.71630859375
1004,615.6301879882812
1005,5399.53564453125
1006,3922.005615234375
1007,7469.84326171875
1008,16171.1142578125
1009,575.1403198242188
1010,1999.75439453125
1011,14656.9580078125
1012,106.32091522216797
1013,5191.85107421875
1014,4361.61279296875
1015,1103.7841796875
1016,1595.3692626953125
1017,13138.7490234375
1018,2867.16845703125
1019,1799.7646484375
1020,3972.790771484375
1021,1454.819580078125
1022,7140.4208984375
1023,5736.2255859375
1024,2682.0986328125
1025,2673.56982421875
1026,11231.6845703125
1027,6100.1025390625
1028,59253.75
1029,13200.380859375
1030,14148.2763671875
1031,2073.4951171875
1032,2167.1201171875
1033,10637.451171875
1034,866.75927734375
1035,3547.294921875
1036,1287.333740234375
1037,9001.5615234375
1038,2400.7275390625
1039,5298.2392578125
1040,7857.88427734375
1041,25756.044921875
1042,943.33642578125
1043,1705.941650390625
1044,1103.9541015625
1045,911.6095581054688
1046,2422.231689453125
1047,35033.3125
1048,1361.0877685546875
1049,8005.04052734375
1050,14604.9326171875
1051,12808.69921875
1052,1478.4140625
1053,902.6076049804688
1054,2463.881591796875
1055,167.710205078125
1056,13168.328125
1057,4507.21240234375
1058,1550.828369140625
1059,11701.3232421875
1060,5724.09326171875
1061,1378.946533203125
1062,840.9793090820312
1063,687.9697265625
1064,2118.807861328125
1065,1975.051025390625
1066,987.6149291992188
1067,2816.360595703125
1068,1418.8526611328125
1069,6068.6279296875
1070,9478.7001953125
1071,152.01824951171875
1072,4609.3271484375
1073,9835.8486328125
1074,15157.0908203125
1075,959.1334838867188
1076,7772.87158203125
1077,10004.1572265625
1078,13886.8095703125
1079,10116.7939453125
1080,38312.23046875
1081,1009.1227416992188
1082,4798.6005859375
1083,17573.349609375
1084,1303.7232666015625
1085,2799.535400390625
1086,1889.0452880859375
1087,19428.302734375
1088,7779.50927734375
1089,1039.638916015625
1090,7658.18603515625
1091,1901.9658203125
1092,1782.772216796875
1093,8916.744140625
1094,5325.79296875
1095,13617.0927734375
1096,3533.38232421875
1097,9584.1650390625
1098,1726.9410400390625
1099,3131.050537109375
1100,2821.47607421875
1101,3317.607666015625
1102,7929.92626953125
1103,6388.6298828125
1104,2896.873046875
1105,3168.81787109375
1106,9796.62890625
1107,1005.5195922851562
1108,4742.96044921875
1109,8806.4638671875
1110,6710.04248046875
1111,1844.7061767578125
1112,829.2586669921875
1113,4583.60595703125
1114,5021.90380859375
1115,2628.64990234375
1116,2558.307861328125
1117,2362.04833984375
1118,5859.798828125
1119,1383.5587158203125
1120,1397.86181640625
1121,21869.767578125
1122,10962.36328125
1123,3668.587646484375
1124,1193.0555419921875
1125,2528.689697265625
1126,9842.224609375
1127,2591.15380859375
1128,1456.5087890625
1129,4249.3154296875
1130,1325.9605712890625
1131,44196.72265625
1132,2104.570068359375
1133,1226.2940673828125
1134,3236.470703125
1135,3943.41845703125
1136,359.9068908691406
1137,1121.2227783203125
1138,3453.22998046875
1139,9559.7314453125
1140,788.1246948242188
1141,785.1600341796875
1142,207.83824157714844
1143,3403.06201171875
1144,2028.5120849609375
1145,10863.1435546875
1146,14943.1181640625
1147,4574.66162109375
1148,1593.6319580078125
1149,5957.64794921875
1150,502.2925109863281
1151,11675.90625
1152,1654.0753173828125
1153,4687.05322265625
1154,2997.61962890625
1155,550.80859375
1156,6436.08935546875
1157,1011.69921875
1158,8485.205078125
1159,16385.3125
1160,13489.10546875
1161,6108.2958984375
1162,7269.51513671875
1163,3786.052734375
1164,6755.38720703125
1165,948.8018798828125
1166,1881.1925048828125
1167,1892.6080322265625
1168,9893.6357421875
1169,25155.474609375
1170,5054.603515625
1171,3355.628173828125
1172,1316.3363037109375
1173,6412.341796875
1174,2706.126708984375
1175,3572.759765625
1176,34199.44921875
1177,9783.947265625
1178,4688.0830078125
1179,13525.3837890625
1180,7119.6943359375
1181,10773.2353515625
1182,638.185791015625
1183,5833.35546875
1184,2398.9677734375
1185,9083.1376953125
1186,2222.488525390625
1187,4324.66650390625
1188,964.81787109375
1189,2157.36962890625
1190,609.066162109375
1191,4374.2158203125
1192,3976.29296875
1193,346.86260986328125
1194,1043.163330078125
1195,3451.9775390625
1196,4654.61767578125
1197,793.51171875
1198,1588.884033203125
1199,15677.6650390625
1200,3528.502197265625
1201,3249.09521484375
1202,195.37818908691406
1203,1177.1533203125
1204,603.4888916015625
1205,6071.71435546875
1206,3005.39892578125
1207,5485.58642578125
1208,3535.503662109375
1209,301.2317199707031
1210,4547.26611328125
1211,5279.4951171875
1212,6006.6103515625
1213,13283.65234375
1214,2302.429443359375
1215,4410.28662109375
1216,1631.314697265625
1217,8086.95947265625
1218,11051.36328125
1219,1806.6533203125
1220,770.3281860351562
1221,7738.63720703125
1222,4917.87548828125
1223,881.1873168945312
1224,791.8020629882812
1225,2725.098876953125
1226,6408.16357421875
1227,2491.590087890625
1228,2100.52294921875
1229,38902.3359375
1230,3599.02587890625
1231,105.4396743774414
1232,2312.374755859375
1233,3264.1435546875
1234,11339.0712890625
1235,595.3036499023438
1236,3467.078857421875
1237,496.727783203125
1238,915.45166015625
1239,4841.73974609375
1240,16237.05078125
1241,21943.796875
1242,1101.720458984375
1243,384.92205810546875
1244,11506.8076171875
1245,1173.6455078125
1246,1994.831787109375
1247,12453.0966796875
1248,1192.6673583984375
1249,888.9423828125
1250,2923.458984375
1251,8538.810546875
1252,2300.193359375
1253,2909.180908203125
1254,5140.39697265625
1255,2529.81787109375
1256,1162.3486328125
1257,2118.309814453125
1258,5091.3173828125
1259,3536.502685546875
1260,4339.31298828125
1261,1907.9078369140625
1262,1092.9925537109375
1263,21362.16796875
1264,2564.639404296875
1265,10368.31640625
1266,5021.97021484375
1267,1735.4898681640625
1268,2102.1962890625
1269,5145.83935546875
1270,1605.896240234375
1271,1575.840576171875
1272,242.29994201660156
1273,446.7883605957031
1274,4226.42626953125
1275,10672.158203125
1276,924.66943359375
1277,16890.05859375
1278,954.0136108398438
1279,3895.58349609375
1280,481.7995300292969
1281,4972.63232421875
1282,1055.9215087890625
1283,20144.134765625
1284,871.255126953125
1285,11310.2451171875
1286,11281.078125
1287,7498.23095703125
1288,2605.531005859375
1289,7636.93359375
1290,7703.19384765625
1291,1332.708251953125
1292,14213.1396484375
1293,31688.623046875
1294,583.42626953125
1295,3498.0947265625
1296,643.6976318359375
1297,1519.912109375
1298,3476.92138671875
1299,22164.279296875
1300,4554.5478515625
1301,4665.14404296875
1302,3889.56591796875
1303,13035.6982421875
1304,5341.8193359375
1305,686.6531982421875
1306,4828.91162109375
1307,2738.02783203125
1308,29698.056640625
1309,20671.896484375
1310,3222.34130859375
1311,6830.89208984375
1312,4728.0966796875
1313,6269.98681640625
1314,2797.657470703125
1315,3886.9208984375
1316,3843.19482421875
1317,19924.98046875
1318,16597.8125
1319,535.8402099609375
1320,3844.81103515625
1321,2213.147705078125
1322,951.3329467773438
1323,2500.119384765625
1324,1287.837158203125
1325,6456.1513671875
1326,7524.10546875
1327,3714.2392578125
1328,2505.74951171875
1329,13886.4384765625
1330,4030.908447265625
1331,73218.578125
1332,7032.41845703125
1333,1911.1793212890625
1334,13481.2021484375
1335,4438.32421875
1336,949.8575439453125
1337,40848.00390625
1338,6314.32861328125
1339,12058.2568359375
1340,1831.996337890625
1341,5288.02490234375
1342,67.77642059326172
1343,733.4423828125
1344,4270.4267578125
1345,2009.18408203125
1346,2127.848388671875
1347,10839.376953125
1348,7977.27587890625
1349,10749.2021484375
1350,2505.121826171875
1351,7759.48388671875
1352,4085.751708984375
1353,650.3546142578125
1354,1308.439697265625
1355,3741.70166015625
1356,5078.58349609375
1357,3104.289306640625
1358,4880.41552734375
1359,877.0843505859375
1360,2273.21875
1361,11968.15234375
1362,813.9610595703125
1363,320.6187744140625
1364,5848.60498046875
1365,1264.4912109375
1366,8930.04296875
1367,442.9664001464844
1368,722.7271728515625
1369,1683.6356201171875
1370,659.1051025390625
1371,1007.7210083007812
1372,3544.85400390625
1373,389.68475341796875
1374,11910.1513671875
1375,371.3271179199219
1376,373.9794616699219
1377,478.4710998535156
1378,6803.78271484375
1379,301.4067687988281
1380,2255.29248046875
1381,6798.35888671875
1382,5753.91015625
1383,2000.8944091796875
1384,14495.91796875
1385,5401.232421875
